Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
481986,1,Comp156925,Comp718609,17,Port23547,427,0,1,0,321
481986,1,Comp156925,Comp848404,17,Port23547,427,0,1,0,397
481986,1,Comp156925,Comp949556,17,Port23547,427,0,1,0,321
481986,1,Comp156925,Comp820139,17,Port23547,427,0,1,0,365
481986,1,Comp156925,Comp760873,17,Port23547,427,0,1,0,422
481986,1,Comp156925,Comp930225,17,Port23547,427,0,1,0,321
481986,1,Comp156925,Comp631765,17,Port23547,427,0,1,0,321
481986,1,Comp156925,Comp541206,17,Port23547,427,0,1,0,321
481986,1,Comp156925,Comp953863,17,Port23547,427,0,1,0,404
481986,1,Comp156925,Comp454301,17,Port23547,427,0,1,0,352
481986,1,Comp156925,Comp315348,17,Port23547,427,0,1,0,339
481986,1,Comp156925,Comp491601,17,Port23547,427,0,1,0,324
481986,1,Comp156925,Comp144635,17,Port23547,427,0,1,0,343
481986,1,Comp156925,Comp401640,17,Port23547,427,0,1,0,355
481986,1,Comp156925,Comp482876,17,Port23547,427,0,1,0,350
481986,1,Comp156925,Comp870940,17,Port23547,427,0,1,0,335
481986,1,Comp156925,Comp295428,17,Port23547,427,0,1,0,348
481986,1,Comp156925,Comp413205,17,Port23547,427,0,1,0,349
481986,1,Comp156925,Comp193753,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp194065,17,Port23547,427,0,1,0,332
481986,1,Comp156925,Comp270638,17,Port23547,427,0,1,0,407
481986,1,Comp156925,Comp332570,17,Port23547,427,0,1,0,416
481986,1,Comp156925,Comp885078,17,Port86883,427,0,1,0,439
481986,1,Comp156925,Comp197574,17,Port86883,427,0,1,0,363
481986,1,Comp156925,Comp500362,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp028870,17,Port23547,427,0,1,0,355
481986,1,Comp156925,Comp998118,17,Port23547,427,0,1,0,310
481986,1,Comp156925,Comp361083,17,Port23547,427,0,1,0,339
481986,1,Comp156925,Comp287523,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp492666,17,Port23547,427,0,1,0,364
481986,1,Comp156925,Comp422470,17,Port23547,427,0,1,0,366
481986,1,Comp156925,Comp454660,17,Port23547,427,0,1,0,351
481986,1,Comp156925,Comp175229,17,Port23547,427,0,1,0,274
481986,1,Comp156925,Comp101433,17,Port23547,427,0,1,0,335
481986,1,Comp156925,Comp419261,17,Port23547,427,0,1,0,365
481986,1,Comp156925,Comp219724,17,Port23547,427,0,1,0,369
481986,1,Comp156925,Comp065193,17,Port23547,427,0,1,0,387
481986,1,Comp156925,Comp896455,17,Port23547,427,0,1,0,335
481986,1,Comp156925,Comp691805,17,Port23547,427,0,1,0,407
481986,1,Comp156925,Comp710692,17,Port23547,427,0,1,0,312
481986,1,Comp156925,Comp308887,17,Port23547,427,0,1,0,319
481986,1,Comp156925,Comp409330,17,Port23547,427,0,1,0,350
481986,1,Comp156925,Comp836604,17,Port23547,427,0,1,0,329
481986,1,Comp156925,Comp839781,17,Port23547,427,0,1,0,304
481986,1,Comp156925,Comp092949,17,Port23547,427,0,1,0,332
481986,1,Comp156925,Comp412733,17,Port23547,427,0,1,0,312
481986,1,Comp156925,Comp854561,17,Port23547,427,0,1,0,350
481986,1,Comp156925,Comp956668,17,Port23547,427,0,1,0,301
481986,1,Comp156925,VScanner,17,Port23547,427,0,1,0,437
481986,1,Comp156925,Comp926704,17,Port23547,427,0,1,0,395
481986,1,Comp156925,Comp586537,17,Port23547,427,0,1,0,396
481986,1,Comp156925,Comp347834,17,Port23547,427,0,1,0,350
481986,1,Comp156925,Comp043560,17,Port23547,427,0,1,0,369
481986,1,Comp156925,Comp800175,17,Port23547,427,0,1,0,365
481986,1,Comp156925,Comp446872,17,Port23547,427,0,1,0,355
481986,1,Comp156925,Comp940815,17,Port23547,427,0,1,0,369
481986,1,Comp156925,Comp075432,17,Port23547,427,0,1,0,347
481986,1,Comp156925,Comp915722,17,Port23547,427,0,1,0,365
481986,1,Comp156925,Comp677773,17,Port23547,427,0,1,0,365
481986,1,Comp156925,Comp343596,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp785872,17,Port23547,427,0,1,0,416
481986,1,Comp156925,Comp825718,17,Port23547,427,0,1,0,355
481986,1,Comp156925,Comp679686,17,Port23547,427,0,1,0,374
481986,1,Comp156925,Comp269001,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp146362,17,Port23547,427,0,1,0,347
481986,1,Comp156925,Comp163931,17,Port23547,427,0,1,0,365
481986,1,Comp156925,Comp216991,17,Port23547,427,0,1,0,370
481986,1,Comp156925,Comp263534,17,Port23547,427,0,1,0,317
481986,1,Comp156925,Comp935164,17,Port23547,427,0,1,0,368
481986,1,Comp156925,Comp954360,17,Port23547,427,0,1,0,337
481986,1,Comp156925,Comp348340,17,Port23547,427,0,1,0,317
481986,1,Comp156925,Comp089278,17,Port23547,427,0,1,0,369
481986,1,Comp156925,Comp701280,17,Port23547,427,0,1,0,351
481986,1,Comp156925,Comp226831,17,Port23547,427,0,1,0,350
481986,1,Comp156925,Comp476033,17,Port23547,427,0,1,0,368
481986,1,Comp156925,Comp544396,17,Port23547,427,0,1,0,685
481986,1,Comp156925,Comp797916,17,Port23547,427,0,1,0,437
481986,1,Comp156925,Comp176837,17,Port23547,427,0,1,0,360
481986,1,Comp156925,Comp847696,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp370011,17,Port23547,427,0,1,0,346
481986,1,Comp156925,Comp476995,17,Port23547,427,0,1,0,336
481986,1,Comp156925,Comp969066,17,Port23547,427,0,1,0,355
481986,1,Comp156925,Comp229772,17,Port23547,427,0,1,0,626
481986,1,Comp156925,Comp144515,17,Port23547,427,0,1,0,351
481986,1,Comp156925,Comp325697,17,Port23547,427,0,1,0,611
481986,1,Comp156925,Comp072403,17,Port23547,427,0,1,0,416
481986,1,Comp156925,Comp561498,17,Port23547,427,0,1,0,344
481986,1,Comp156925,Comp489423,17,Port23547,427,0,1,0,378
481986,1,Comp156925,Comp656855,17,Port23547,427,0,1,0,363
481986,1,Comp578277,Comp275646,17,Port10180,53,1,0,59,0
481986,1,Comp578277,Comp275646,17,Port63554,53,1,0,59,0
481986,1,Comp578277,Comp275646,17,Port47509,53,1,0,63,0
481986,1,Comp578277,Comp275646,17,Port48861,53,1,0,59,0
481986,1,Comp578277,Comp275646,17,Port42177,53,1,0,72,0
481986,1,Comp578277,Comp275646,17,Port01311,53,1,0,73,0
481986,1,Comp509214,Comp275646,17,Port41948,53,1,0,73,0
481986,1,Comp290979,Comp275646,17,Port47054,53,1,0,68,0
481986,1,Comp286070,Comp257274,6,Port12772,Port14739,5,5,835,277
481986,1,Comp908165,Comp576031,17,Port81753,514,2,0,1508,0
481986,1,Comp577468,Comp275646,17,Port97960,53,1,0,63,0
481986,1,Comp577468,Comp275646,17,Port52098,53,1,0,64,0
481986,1,Comp577468,Comp275646,17,Port47028,53,1,0,64,0
481986,1,Comp577468,Comp275646,17,Port82716,53,1,0,63,0
481986,1,Comp206711,Comp576843,6,Port63703,443,3,0,152,0
481986,1,Comp951116,Comp576031,17,Port87331,514,1,0,148,0
481986,1,Comp861258,Comp576031,17,Port11233,514,1,0,1300,0
481986,1,Comp794748,Comp576843,6,Port71015,443,3,0,152,0
481986,1,Comp938870,Comp576843,6,Port79240,443,3,0,152,0
481986,1,Comp078986,Comp275646,17,Port03081,53,1,0,66,0
481986,1,Comp171434,Comp576843,6,Port14544,443,3,0,152,0
481986,1,Comp357802,Comp576843,6,Port72039,443,3,0,152,0
481986,1,Comp925644,Comp576843,6,Port65720,443,3,0,152,0
481986,1,Comp560846,Comp576843,6,Port56380,443,3,0,152,0
481986,1,Comp676006,Comp576031,17,Port00543,514,1,0,645,0
481986,1,Comp362413,Comp576031,17,Port77535,514,1,0,643,0
481986,1,Comp793733,Comp576843,6,Port92996,443,3,0,152,0
481986,1,Comp984077,Comp576843,6,Port97568,443,3,0,152,0
481986,1,Comp678441,Comp576843,6,Port25829,443,3,0,152,0
481986,1,Comp850790,Comp576843,6,Port46724,443,3,0,152,0
481986,1,Comp833243,Comp576843,6,Port60172,443,3,0,152,0
481986,1,Comp077358,Comp275646,17,Port91200,53,1,0,64,0
481986,1,Comp077358,Comp275646,17,Port03047,53,1,0,64,0
481986,1,Comp372126,Comp576843,6,Port39630,443,3,0,152,0
481986,1,Comp853110,Comp576843,6,Port37061,443,3,0,152,0
481986,1,Comp463856,Comp576843,6,Port65835,443,3,0,152,0
481986,1,Comp088337,Comp576843,6,Port01200,443,3,0,152,0
481986,1,Comp924289,Comp576031,17,Port96841,514,1,0,1316,0
481986,1,Comp652897,Comp576843,6,Port60873,443,3,0,152,0
481986,1,Comp420854,Comp576843,6,Port83977,443,3,0,152,0
481986,1,Comp958719,Comp576843,6,Port35817,443,3,0,152,0
481986,1,Comp958719,Comp275646,17,Port22927,53,1,0,59,0
481986,1,Comp706367,Comp576843,6,Port60567,443,3,0,152,0
481986,1,Comp757274,Comp576843,6,Port87363,443,3,0,152,0
481986,1,Comp090400,ActiveDirectory,6,Port63601,389,8,0,2852,0
481986,1,Comp090400,ActiveDirectory,6,Port17385,389,10,0,3561,0
481986,1,Comp090400,ActiveDirectory,6,Port05740,389,10,0,3561,0
481986,1,Comp090400,ActiveDirectory,6,Port18784,389,10,0,3561,0
481986,1,Comp090400,Comp576031,17,Port69306,514,6,0,3671,0
481986,1,Comp728397,Comp576843,6,Port54237,443,3,0,152,0
481986,1,Comp156468,Comp576843,6,Port64522,443,3,0,152,0
481986,1,Comp532565,Comp591308,6,Port33522,80,6,6,474,2205
481986,1,Comp699048,Comp576843,6,Port17159,443,3,0,152,0
481986,1,Comp594464,Comp576843,6,Port76184,443,3,0,152,0
481986,1,Comp173741,Comp275646,17,Port47915,53,1,0,66,0
481986,1,Comp173741,Comp275646,17,Port58586,53,1,0,66,0
481986,1,Comp843664,Comp275646,17,Port90498,53,1,0,66,0
481986,1,Comp511362,Comp576843,6,Port95073,443,3,0,152,0
481986,1,Comp476592,Comp576843,6,Port20760,443,3,0,152,0
481986,1,Comp476592,Comp576843,6,Port18298,443,3,0,152,0
481986,1,Comp463011,Comp576843,6,Port31567,443,3,0,152,0
481986,1,Comp444892,Comp275646,17,Port40463,53,1,0,61,0
481986,1,Comp278990,Comp576843,6,Port98228,443,3,0,152,0
481986,1,Comp154077,Comp576843,6,Port43865,443,3,0,152,0
481986,1,Comp502343,Comp576843,6,Port88935,443,3,0,152,0
481986,1,Comp789277,Comp576843,6,Port13572,443,3,0,152,0
481986,1,Comp202142,Comp576843,6,Port92642,443,3,0,152,0
481986,1,Comp522072,Comp576031,17,Port15509,514,2,0,413,0
481986,1,Comp050846,Comp576031,17,Port16223,514,1,0,635,0
481986,1,Comp525140,Comp275646,17,Port99640,53,1,0,70,0
481986,1,Comp343469,Comp576843,6,Port92009,443,3,0,152,0
481986,1,Comp137325,Comp576843,6,Port33966,443,3,0,152,0
481986,1,Comp165043,Comp576843,6,Port64329,443,3,0,152,0
481986,1,Comp899585,Comp576843,6,Port75450,443,3,0,152,0
481986,1,Comp408472,Comp275646,17,Port15208,53,1,0,74,0
481986,1,Comp124016,Comp576031,17,Port95061,514,5,0,3301,0
481986,1,Comp769501,Comp576031,17,Port11604,514,2,0,1067,0
481986,1,EnterpriseAppServer,Comp164075,6,Port90724,Port04666,17,18,6317,4186
481986,1,Comp092985,Comp866402,6,Port55240,Port73069,3,4,164,216
481986,1,EnterpriseAppServer,Comp576031,17,Port43463,514,2,0,1218,0
481986,1,Comp988712,Comp576843,6,Port84555,443,3,0,152,0
481986,1,Comp332133,Comp576843,6,Port04378,443,3,0,152,0
481986,1,Comp856499,Comp576843,6,Port74544,443,3,0,152,0
481986,1,EnterpriseAppServer,Comp576843,6,Port74678,443,3,0,152,0
481986,1,VScanner,Comp278079,6,Port09723,5432,16,15,2619,9329
481986,1,VScanner,Comp278079,6,Port40576,5432,16,15,2619,9330
481986,1,VScanner,Comp278079,6,Port43891,5432,16,15,2620,9330
481986,1,Comp155833,Comp576843,6,Port97186,443,3,0,152,0
481986,1,Comp947626,Comp576843,6,Port53391,443,3,0,152,0
481986,1,Comp831630,Comp576843,6,Port81481,443,3,0,152,0
481986,1,Comp583371,Comp576843,6,Port76616,443,3,0,152,0
481986,1,Comp512092,Comp275646,17,Port43467,53,1,0,66,0
481986,1,Comp108093,Comp576843,6,Port38526,443,3,0,152,0
481986,1,Comp635775,Comp576843,6,Port94756,443,3,0,152,0
481986,1,Comp409169,Comp275646,17,Port46988,53,1,0,61,0
481986,1,Comp462387,Comp374557,6,Port92717,Port95157,5,0,334,0
481986,1,Comp462387,Comp857132,17,Port19854,88,1,0,864,0
481986,1,Comp462387,Comp275646,17,Port53318,53,1,0,60,0
481986,1,Comp749493,Comp576843,6,Port72657,443,3,0,152,0
481986,1,Comp174704,Comp576843,6,Port31371,443,3,0,152,0
481986,1,Comp274479,Comp576843,6,Port77130,443,3,0,152,0
481986,1,Comp732305,Comp275646,17,Port33879,53,1,0,64,0
481986,1,Comp732305,Comp275646,17,Port35734,53,1,0,59,0
481986,1,Comp732305,Comp275646,17,Port91530,53,1,0,63,0
481986,1,Comp732305,Comp275646,17,Port02577,53,1,0,63,0
481986,1,Comp067139,Comp576843,6,Port32592,443,3,0,152,0
481986,1,Comp269528,Comp576843,6,Port88678,443,3,0,152,0
481986,1,Comp269528,Comp576843,6,Port99932,443,3,0,152,0
481986,1,Comp402089,Comp576843,6,Port17058,443,3,0,152,0
481986,1,Comp471064,Comp275646,17,Port42763,53,1,0,60,0
481986,1,Comp471064,Comp576031,17,Port50482,514,4,0,3492,0
481986,1,Comp198660,ActiveDirectory,6,Port04148,389,16,0,3850,0
481986,1,Comp198660,ActiveDirectory,6,Port78385,389,10,0,3129,0
481986,1,Comp833524,Comp576843,6,Port21904,443,3,0,152,0
481986,1,Comp701157,Comp576843,6,Port17112,443,3,0,152,0
481986,1,Comp964042,Comp576843,6,Port89677,443,3,0,152,0
481986,1,Comp741550,Comp576843,6,Port01191,443,3,0,152,0
481986,1,Comp618026,Comp576031,17,Port73915,514,1,0,1325,0
481986,1,EnterpriseAppServer,Comp576031,17,Port53470,514,2,0,2464,0
481986,1,EnterpriseAppServer,Comp576843,6,Port54229,443,3,0,152,0
481986,1,EnterpriseAppServer,Comp576843,6,Port24958,443,3,0,152,0
481986,1,Comp447139,Comp576843,6,Port86698,443,3,0,152,0
481986,1,Comp185550,Comp576843,6,Port34564,443,3,0,152,0
481986,1,Comp062400,Comp275646,17,Port50559,53,1,0,66,0
481986,1,Comp478108,Comp576843,6,Port40155,443,3,0,152,0
481986,1,Comp420961,Comp275646,17,Port39636,53,1,0,63,0
481986,1,Comp420961,Comp275646,17,Port65574,53,1,0,59,0
481986,1,Comp420961,Comp275646,17,Port90733,53,1,0,64,0
481986,1,Comp420961,Comp275646,17,Port63809,53,1,0,63,0
481986,1,Comp213517,Comp275646,17,Port15420,53,1,0,64,0
481986,1,Comp415703,Comp576843,6,Port74560,443,3,0,152,0
481986,1,Comp451788,Comp576843,6,Port99842,443,3,0,152,0
481986,1,Comp982965,Comp275646,17,Port69770,53,1,0,64,0
481986,1,Comp982965,Comp275646,17,Port31598,53,1,0,67,0
481986,1,Comp982965,Comp275646,17,Port99318,53,1,0,60,0
481986,1,Comp982965,Comp275646,17,Port36369,53,1,0,66,0
481986,1,Comp982965,Comp275646,17,Port38278,53,1,0,60,0
481986,1,Comp324671,Comp275646,17,Port90621,53,1,0,62,0
481986,1,Comp324671,Comp275646,17,Port81837,53,1,0,64,0
481986,1,Comp324671,Comp275646,17,Port48668,53,1,0,64,0
481986,1,Comp695991,Comp576843,6,Port21150,443,3,0,152,0
481986,1,Comp515823,Comp576843,6,Port30603,443,3,0,152,0
481986,1,Comp665128,Comp576843,6,Port97237,443,3,0,152,0
481986,1,Comp417734,Comp576843,6,Port27021,443,3,0,152,0
481986,1,Comp416804,Comp576843,6,Port35675,443,3,0,152,0
481986,1,Comp416804,Comp275646,17,Port84114,53,1,0,59,0
481986,1,Comp483180,ActiveDirectory,6,Port60846,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port55745,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port23447,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port34831,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port90980,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port86122,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port64633,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port17345,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port95005,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port57506,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port62938,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port71661,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port29492,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port40029,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port23299,445,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port57222,139,2,0,110,0
481986,1,Comp483180,ActiveDirectory,6,Port23982,445,4,0,220,0
481986,1,Comp483180,ActiveDirectory,6,Port46797,139,4,0,220,0
481986,1,Comp483180,ActiveDirectory,6,Port74068,445,8,0,607,0
481986,1,Comp483180,Comp398468,17,Port69135,137,1,0,78,0
481986,1,Comp741868,Comp576843,6,Port68221,443,3,0,152,0
481986,1,Comp994673,Comp576843,6,Port50732,443,3,0,152,0
481986,1,EnterpriseAppServer,Comp576843,6,Port01847,443,3,0,152,0
481986,1,EnterpriseAppServer,Comp576843,6,Port95849,443,3,0,152,0
481986,1,Comp081001,Comp576843,6,Port58444,443,3,0,152,0
481986,1,Comp974312,Comp275646,17,Port78073,53,1,0,80,0
481986,1,Comp974312,ActiveDirectory,17,Port62886,389,1,0,193,0
481986,1,Comp877433,Comp576843,6,Port67176,443,3,0,152,0
481986,1,Comp983467,Comp576843,6,Port95262,443,3,0,152,0
481986,1,Comp547788,Comp576843,6,Port06394,443,3,0,152,0
481986,1,Comp044496,Comp576843,6,Port14862,443,3,0,152,0
481986,1,Comp674366,Comp576843,6,Port57746,443,3,0,152,0
481986,1,Comp602033,Comp576843,6,Port75594,443,3,0,152,0
481986,1,Comp701829,Comp576843,6,Port39810,443,3,0,152,0
481986,1,Comp526057,Comp576843,6,Port89347,443,3,0,152,0
481986,1,Comp526057,Comp275646,17,Port17067,53,1,0,65,0
481986,1,Comp526057,Comp275646,17,Port37512,53,1,0,72,0
481986,1,Comp333714,Comp275646,17,Port81341,53,1,0,66,0
481986,1,Comp840438,Comp576843,6,Port37491,443,3,0,152,0
481986,1,Comp954406,Comp576843,6,Port97625,443,3,0,152,0
481986,1,Comp133645,Comp275646,17,Port29515,53,1,0,87,0
481986,1,Comp133645,Comp576031,17,Port31883,514,1,0,1319,0
481986,1,Comp596082,Comp576843,6,Port33267,443,3,0,152,0
481986,1,Comp596082,Comp576843,6,Port02163,443,3,0,152,0
481986,1,Comp436747,Comp576843,6,Port02488,443,3,0,152,0
481986,1,Comp052885,Comp576843,6,Port74134,443,3,0,152,0
481986,1,Comp220076,Comp576843,6,Port24327,443,3,0,152,0
481986,1,Comp789275,Comp576843,6,Port71309,443,3,0,152,0
481986,1,Comp595707,Comp011361,17,Port07561,161,1,1,105,108
481986,1,Comp154899,ActiveDirectory,17,Port75419,389,1,0,236,0
481986,1,Comp624931,Comp576843,6,Port22461,443,3,0,152,0
481986,1,Comp195549,Comp275646,17,Port52565,53,1,0,64,0
481986,1,Comp195549,ActiveDirectory,17,Port48671,389,1,0,237,0
481986,1,Comp447558,Comp275646,17,Port33521,53,1,0,69,0
481986,1,Comp876615,Comp576843,6,Port95716,443,3,0,152,0
481986,1,Comp718618,Comp576843,6,Port46559,443,3,0,152,0
481986,1,Comp467728,Comp576843,6,Port57712,443,3,0,152,0
481986,1,Comp557823,Comp576843,6,Port68826,443,3,0,152,0
481986,1,Comp491282,Comp576843,6,Port35803,443,3,0,152,0
481986,1,Comp721624,Comp576843,6,Port43449,443,3,0,152,0
481986,1,Comp075034,Comp576843,6,Port71474,443,3,0,152,0
481986,1,Comp202137,Comp275646,17,Port13048,53,1,0,59,0
481986,1,Comp202137,Comp275646,17,Port46029,53,1,0,80,0
481986,1,Comp202137,Comp275646,17,Port82171,53,1,0,59,0
481986,1,Comp202137,ActiveDirectory,17,Port02726,389,1,0,194,0
481986,1,Comp713244,Comp576843,6,Port32562,443,3,0,152,0
481986,1,Comp804383,Comp576843,6,Port97838,443,3,0,152,0
481986,1,Comp731540,Comp576843,6,Port33676,443,3,0,152,0
481986,1,Comp734715,Comp275646,17,Port56043,53,1,0,70,0
481986,1,Comp611106,Comp576843,6,Port02349,443,3,0,152,0
481986,1,Comp842194,Comp576843,6,Port69697,443,3,0,152,0
481986,1,Comp122663,Comp275646,17,Port00131,53,1,0,88,0
481986,1,Comp044772,Comp706544,6,Port89013,135,0,4,0,1526
481986,1,Comp044772,Comp706544,6,Port52026,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port97143,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port21276,445,0,21,0,3790
481986,1,Comp044772,Comp706544,6,Port27616,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port62821,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port49969,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port71748,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port52146,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port84419,445,0,19,0,3706
481986,1,Comp044772,Comp706544,6,Port89907,445,0,16,0,2971
481986,1,Comp044772,Comp706544,6,Port99641,445,0,12,0,2230
481986,1,Comp044772,Comp706544,6,Port56385,445,0,16,0,2971
481986,1,Comp044772,Comp706544,6,Port44971,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port75529,445,0,15,0,2934
481986,1,Comp044772,Comp706544,6,Port26384,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port18709,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port69454,445,0,16,0,2884
481986,1,Comp044772,Comp706544,6,Port54715,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port30860,445,0,16,0,3058
481986,1,Comp044772,Comp706544,6,Port07361,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port83281,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port30381,445,0,16,0,2971
481986,1,Comp044772,Comp706544,6,Port75422,445,0,15,0,2934
481986,1,Comp044772,Comp706544,6,Port21720,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port66116,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port07954,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port07856,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port99797,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port37843,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port12982,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port17397,445,0,19,0,3619
481986,1,Comp044772,Comp706544,6,Port50523,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port41703,445,0,16,0,2971
481986,1,Comp044772,Comp706544,6,Port06742,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port51259,445,0,17,0,3274
481986,1,Comp044772,Comp706544,6,Port71617,445,0,8,0,1379
481986,1,Comp044772,Comp706544,6,Port31498,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port09910,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port26500,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port07301,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port51252,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port40851,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port37196,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port36595,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port67670,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port98976,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port65720,445,0,19,0,3619
481986,1,Comp044772,Comp706544,6,Port95004,445,0,16,0,2971
481986,1,Comp044772,Comp706544,6,Port52626,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port81931,445,0,12,0,2230
481986,1,Comp044772,Comp706544,6,Port17923,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port74725,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port09070,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port34513,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port86127,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port74900,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port23963,445,0,16,0,2971
481986,1,Comp044772,Comp706544,6,Port66510,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port78834,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port27174,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port93374,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port60615,445,0,17,0,3274
481986,1,Comp044772,Comp706544,6,Port23765,445,0,15,0,2755
481986,1,Comp044772,Comp706544,6,Port54900,445,0,14,0,2626
481986,1,Comp044772,Comp706544,6,Port00879,445,0,15,0,2815
481986,1,Comp044772,Comp706544,6,Port52735,445,0,15,0,2842
481986,1,Comp044772,Comp706544,6,Port79473,445,0,13,0,2502
481986,1,Comp044772,Comp706544,6,Port67088,445,0,239,0,70569
481986,1,Comp044772,Comp649429,6,Port65462,445,0,4,0,793
481986,1,Comp073202,Comp391667,6,Port31063,445,0,4,0,793
481986,1,Comp073202,Comp211712,6,Port20302,445,0,4,0,793
481986,1,Comp296454,Comp451066,6,Port90359,445,0,4,0,797
481986,1,Comp296454,Comp576990,6,Port25076,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port48551,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port76005,Port23118,0,4,0,229
481986,1,Comp296454,Comp576990,6,Port25470,Port23118,0,4,0,229
481986,1,Comp296454,Comp576990,6,Port96597,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port93326,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port03738,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port36755,Port23118,0,4,0,229
481986,1,Comp296454,Comp576990,6,Port04440,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port30724,Port23118,0,4,0,229
481986,1,Comp296454,Comp576990,6,Port92099,Port23118,0,4,0,229
481986,1,Comp296454,Comp576990,6,Port65726,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port56937,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port38646,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port49963,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port64211,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port98127,Port23118,0,3,0,177
481986,1,Comp296454,Comp576990,6,Port59822,Port66659,0,10,0,12127
481986,1,Comp296454,Comp576990,6,Port55259,Port66659,0,10,0,12127
481986,1,Comp296454,Comp576990,6,Port75241,Port66659,0,3,0,1332
481986,1,Comp296454,Comp576990,6,Port04312,Port66659,0,3,0,1354
